label,merged_label,latitude,longitude,year,example_path
Small-scale mixed plantation,Smallholder agriculture,-0.18742459666723765,102.31740190544147,2012,examples/-0.18742459666723765_102.31740190544147
Secondary forest,Other,-2.7013960688359155,104.56632452277942,2015,examples/-2.7013960688359155_104.56632452277942
Oil palm plantation,Plantation,-2.0626873870709352,116.04998287308551,2013,examples/-2.0626873870709352_116.04998287308551
Small-scale mixed plantation,Smallholder agriculture,0.25888549410811085,99.9880319311752,2013,examples/0.25888549410811085_99.9880319311752
Timber plantation,Plantation,-1.7683267621389382,104.17332558298271,2013,examples/-1.7683267621389382_104.17332558298271
Timber plantation,Plantation,0.9629442438578344,101.50869013641972,2012,examples/0.9629442438578344_101.50869013641972
Mining,Other,-2.0888706325604964,116.18098877178166,2011,examples/-2.0888706325604964_116.18098877178166
Oil palm plantation,Plantation,-2.343704783852646,103.65037367633215,2012,examples/-2.343704783852646_103.65037367633215
Small-scale mixed plantation,Smallholder agriculture,1.4276554303838869,101.38171360506864,2007,examples/1.4276554303838869_101.38171360506864
Timber plantation,Plantation,-1.931729903965661,104.12903521556149,2011,examples/-1.931729903965661_104.12903521556149
Small-scale agriculture,Smallholder agriculture,-4.4336720401797365,103.9463974141652,2012,examples/-4.4336720401797365_103.9463974141652
Oil palm plantation,Plantation,-2.227722597064344,104.02884393612726,2009,examples/-2.227722597064344_104.02884393612726
Secondary forest,Other,0.9234575969677724,127.97706889724628,2015,examples/0.9234575969677724_127.97706889724628
Small-scale mixed plantation,Smallholder agriculture,1.1038565663233204,101.03254779596188,2009,examples/1.1038565663233204_101.03254779596188
Timber plantation,Plantation,0.06349879097465758,101.89764644278854,2016,examples/0.06349879097465758_101.89764644278854
Timber plantation,Plantation,-3.2546498725204662,114.13877219035706,2007,examples/-3.2546498725204662_114.13877219035706
Timber plantation,Plantation,0.7371283375266874,112.9005773073373,2010,examples/0.7371283375266874_112.9005773073373
Small-scale agriculture,Smallholder agriculture,-1.7234133585448494,101.29775944574637,2007,examples/-1.7234133585448494_101.29775944574637
Other,Other,-4.851929493397061,139.48844348233632,2006,examples/-4.851929493397061_139.48844348233632
Small-scale agriculture,Smallholder agriculture,0.603537899958132,124.22324264183088,2002,examples/0.603537899958132_124.22324264183088
Small-scale agriculture,Smallholder agriculture,2.833520897280085,117.08530597601838,2016,examples/2.833520897280085_117.08530597601838
Grassland shrubland,Grassland shrubland,-2.11493027995832,110.23161145844044,2015,examples/-2.11493027995832_110.23161145844044
Other large-scale plantations,Plantation,-2.0885462572606,113.01311389421879,2008,examples/-2.0885462572606_113.01311389421879
Grassland shrubland,Grassland shrubland,-1.2057097654599362,104.34431160842873,2015,examples/-1.2057097654599362_104.34431160842873
Small-scale agriculture,Smallholder agriculture,4.051743729737832,117.65786730935831,2004,examples/4.051743729737832_117.65786730935831
Small-scale agriculture,Smallholder agriculture,-8.318461767900423,140.43642811570695,2004,examples/-8.318461767900423_140.43642811570695
Other large-scale plantations,Plantation,-6.7809373145108305,140.8071463358735,2016,examples/-6.7809373145108305_140.8071463358735
Small-scale agriculture,Smallholder agriculture,0.40920355125619096,127.73063140002266,2015,examples/0.40920355125619096_127.73063140002266
Other large-scale plantations,Plantation,3.819463920906652,117.63611187810068,2016,examples/3.819463920906652_117.63611187810068
Small-scale agriculture,Smallholder agriculture,-2.7581084074309365,115.66815396157051,2015,examples/-2.7581084074309365_115.66815396157051
Small-scale mixed plantation,Smallholder agriculture,-8.131381892466282,113.95026072798456,2007,examples/-8.131381892466282_113.95026072798456
Small-scale agriculture,Smallholder agriculture,-2.4750358388743563,121.01833951544516,2016,examples/-2.4750358388743563_121.01833951544516
Oil palm plantation,Plantation,1.2795315228480384,100.97796019624646,2011,examples/1.2795315228480384_100.97796019624646
Mining,Other,-1.5346610501050888,111.31010591267948,2012,examples/-1.5346610501050888_111.31010591267948
Oil palm plantation,Plantation,2.3934754183002296,98.04437555414646,2006,examples/2.3934754183002296_98.04437555414646
Oil palm plantation,Plantation,-0.6357140642671507,102.614779483794,2001,examples/-0.6357140642671507_102.614779483794
Other large-scale plantations,Plantation,-1.324801095702268,113.81660973933941,2011,examples/-1.324801095702268_113.81660973933941
Oil palm plantation,Plantation,-2.0863815718284284,121.48844652410816,2009,examples/-2.0863815718284284_121.48844652410816
Grassland shrubland,Grassland shrubland,1.5770734629012242,109.29109134138059,2014,examples/1.5770734629012242_109.29109134138059
Secondary forest,Other,-1.542501852114175,121.10910743872664,2015,examples/-1.542501852114175_121.10910743872664
Timber plantation,Plantation,1.327093026404185,101.86275843695455,2015,examples/1.327093026404185_101.86275843695455
Grassland shrubland,Grassland shrubland,-7.774893166985352,139.20891022380044,2012,examples/-7.774893166985352_139.20891022380044
Small-scale mixed plantation,Smallholder agriculture,0.415857791456696,119.89713036673788,2007,examples/0.415857791456696_119.89713036673788
Small-scale oil palm plantation,Smallholder agriculture,2.8557482084996275,97.67119360037249,2011,examples/2.8557482084996275_97.67119360037249
Other,Other,-4.767738023907096,139.4917447910055,2011,examples/-4.767738023907096_139.4917447910055
Small-scale oil palm plantation,Smallholder agriculture,1.9339410130503447,101.25528939967673,2007,examples/1.9339410130503447_101.25528939967673
Oil palm plantation,Plantation,2.473470297028085,100.28434049341524,2004,examples/2.473470297028085_100.28434049341524
Oil palm plantation,Plantation,1.4937174768534442,109.55315778238665,2009,examples/1.4937174768534442_109.55315778238665
Mining,Other,-0.4221992157693617,114.84907859852876,2012,examples/-0.4221992157693617_114.84907859852876
Grassland shrubland,Grassland shrubland,-1.1293867883188635,109.69000016689587,2015,examples/-1.1293867883188635_109.69000016689587
Secondary forest,Other,-2.260039511815294,110.12195973881857,2014,examples/-2.260039511815294_110.12195973881857
Small-scale agriculture,Smallholder agriculture,0.1096574078164795,112.14419784926227,2015,examples/0.1096574078164795_112.14419784926227
Small-scale mixed plantation,Smallholder agriculture,-2.230541573971078,100.95763627331488,2011,examples/-2.230541573971078_100.95763627331488
Oil palm plantation,Plantation,-0.13294790802318748,101.48156054845968,2009,examples/-0.13294790802318748_101.48156054845968
Small-scale agriculture,Smallholder agriculture,-4.420366046202743,121.77813519803786,2016,examples/-4.420366046202743_121.77813519803786
Small-scale oil palm plantation,Smallholder agriculture,0.5872375428745982,101.34006740236582,2005,examples/0.5872375428745982_101.34006740236582
Grassland shrubland,Grassland shrubland,-1.9256666254906851,114.01710530413776,2016,examples/-1.9256666254906851_114.01710530413776
Small-scale agriculture,Smallholder agriculture,0.5584668376579878,120.56135217377657,2003,examples/0.5584668376579878_120.56135217377657
Oil palm plantation,Plantation,0.3241278116005771,101.60516673653684,2004,examples/0.3241278116005771_101.60516673653684
Other large-scale plantations,Plantation,-2.8166990965560355,106.10639644490983,2015,examples/-2.8166990965560355_106.10639644490983
Small-scale mixed plantation,Smallholder agriculture,-0.15595898603639338,103.08667567045612,2010,examples/-0.15595898603639338_103.08667567045612
Small-scale agriculture,Smallholder agriculture,-3.7595971975882883,103.08510143394756,2008,examples/-3.7595971975882883_103.08510143394756
Small-scale agriculture,Smallholder agriculture,-0.9351199887108904,101.92400673555136,2013,examples/-0.9351199887108904_101.92400673555136
Oil palm plantation,Plantation,2.2292758669361765,117.14272711969322,2006,examples/2.2292758669361765_117.14272711969322
Small-scale agriculture,Smallholder agriculture,-2.9453215621165705,119.16417246854269,2014,examples/-2.9453215621165705_119.16417246854269
Small-scale agriculture,Smallholder agriculture,-0.2774138479522847,100.03807438070764,2008,examples/-0.2774138479522847_100.03807438070764
Timber plantation,Plantation,0.6143747961392713,113.01053310926712,2004,examples/0.6143747961392713_113.01053310926712
Small-scale agriculture,Smallholder agriculture,-2.465121786291483,120.7300707560556,2001,examples/-2.465121786291483_120.7300707560556
Oil palm plantation,Plantation,0.6977236660503007,101.28046882938636,2006,examples/0.6977236660503007_101.28046882938636
Grassland shrubland,Grassland shrubland,-2.3066986302491332,115.13142516494415,2016,examples/-2.3066986302491332_115.13142516494415
Other large-scale plantations,Plantation,-4.3653083124652685,136.64259716191413,2016,examples/-4.3653083124652685_136.64259716191413
Oil palm plantation,Plantation,-1.2547303853594358,110.74624056659607,2014,examples/-1.2547303853594358_110.74624056659607
Small-scale agriculture,Smallholder agriculture,0.17475701227227794,102.5207126197147,2005,examples/0.17475701227227794_102.5207126197147
Small-scale mixed plantation,Smallholder agriculture,1.308742714966444,100.14707371149449,2008,examples/1.308742714966444_100.14707371149449
Timber plantation,Plantation,-0.7145147176077055,115.51494713733118,2011,examples/-0.7145147176077055_115.51494713733118
Secondary forest,Other,-5.7303456913834605,134.48826264722325,2015,examples/-5.7303456913834605_134.48826264722325
Small-scale oil palm plantation,Smallholder agriculture,-1.8495301723700992,102.05039604094273,2011,examples/-1.8495301723700992_102.05039604094273
Small-scale agriculture,Smallholder agriculture,1.009916482689968,121.68731552281338,2005,examples/1.009916482689968_121.68731552281338
Small-scale oil palm plantation,Smallholder agriculture,3.210270942977397,99.66036471756784,2010,examples/3.210270942977397_99.66036471756784
Small-scale mixed plantation,Smallholder agriculture,1.7986061175745938,100.77345773016998,2007,examples/1.7986061175745938_100.77345773016998
Small-scale mixed plantation,Smallholder agriculture,1.0731032013740296,102.00875871783305,2013,examples/1.0731032013740296_102.00875871783305
Timber plantation,Plantation,0.8358935564053209,102.2656981673628,2010,examples/0.8358935564053209_102.2656981673628
Small-scale agriculture,Smallholder agriculture,4.606838982207784,97.6064322240852,2016,examples/4.606838982207784_97.6064322240852
Oil palm plantation,Plantation,-1.1397899663975193,114.7904817151128,2007,examples/-1.1397899663975193_114.7904817151128
Timber plantation,Plantation,-2.0491114942575392,121.37396481874742,2013,examples/-2.0491114942575392_121.37396481874742
Small-scale oil palm plantation,Smallholder agriculture,1.2817804092876508,100.96793742167664,2010,examples/1.2817804092876508_100.96793742167664
Logging,Other,-0.8786828355075168,114.64468090049105,2012,examples/-0.8786828355075168_114.64468090049105
Logging,Other,-2.7845144928444503,133.37859470154098,2012,examples/-2.7845144928444503_133.37859470154098
Small-scale agriculture,Smallholder agriculture,-2.9879729979532508,119.4844667830955,2015,examples/-2.9879729979532508_119.4844667830955
Oil palm plantation,Plantation,-0.7247282219049385,102.43238554850636,2009,examples/-0.7247282219049385_102.43238554850636
Small-scale agriculture,Smallholder agriculture,-1.608650186575514,102.68505768285496,2006,examples/-1.608650186575514_102.68505768285496
Oil palm plantation,Plantation,-2.6449183960402407,111.73040198003672,2008,examples/-2.6449183960402407_111.73040198003672
Other large-scale plantations,Plantation,-0.1368064383449551,111.63495557605214,2010,examples/-0.1368064383449551_111.63495557605214
Secondary forest,Other,-7.725662507592889,140.30332773444326,2016,examples/-7.725662507592889_140.30332773444326
Oil palm plantation,Plantation,-2.668767671483724,104.61894710677542,2009,examples/-2.668767671483724_104.61894710677542
Small-scale agriculture,Smallholder agriculture,0.373041435887409,111.3876191029516,2016,examples/0.373041435887409_111.3876191029516
Grassland shrubland,Grassland shrubland,-1.2730665736815745,104.37481392520928,2016,examples/-1.2730665736815745_104.37481392520928
Other,Other,-0.9019449453206616,109.69519030543916,2011,examples/-0.9019449453206616_109.69519030543916
Fish pond,Other,-2.3620703321881047,105.20826062481123,2008,examples/-2.3620703321881047_105.20826062481123
Timber plantation,Plantation,1.253786430964368,99.88866961698362,2010,examples/1.253786430964368_99.88866961698362
Timber plantation,Plantation,0.30749713856846145,102.3066273974982,2011,examples/0.30749713856846145_102.3066273974982
Other large-scale plantations,Plantation,-2.6449334172948524,104.58936702751238,2011,examples/-2.6449334172948524_104.58936702751238
Oil palm plantation,Plantation,2.2456631676080234,98.01356009633976,2005,examples/2.2456631676080234_98.01356009633976
Timber plantation,Plantation,0.6968778894953056,102.1026668475297,2004,examples/0.6968778894953056_102.1026668475297
Small-scale agriculture,Smallholder agriculture,3.2606911589768792,98.38426295581718,2016,examples/3.2606911589768792_98.38426295581718
Small-scale agriculture,Smallholder agriculture,0.16957147156618213,111.44691146514162,2015,examples/0.16957147156618213_111.44691146514162
Grassland shrubland,Grassland shrubland,-2.5053276265192137,111.26302656683426,2016,examples/-2.5053276265192137_111.26302656683426
